127	1	2	05:15:00	05:15:00		Podgórze SKA
127	1	2	05:31:00	05:31:00		Bagry

127	1	3	05:33:00	05:33:00		Bagry
127	1	3	05:48:00	05:48:00		Podgórze SKA

127	1	4	05:55:00	05:55:00		Podgórze SKA
127	1	4	06:11:00	06:11:00		Bagry

127	1	5	06:14:00	06:14:00		Bagry
127	1	5	06:29:00	06:29:00		Podgórze SKA

127	1	6	06:45:00	06:45:00		Podgórze SKA
127	1	6	07:02:00	07:02:00		Bagry

127	1	7	07:04:00	07:04:00		Bagry
127	1	7	07:22:00	07:22:00		Podgórze SKA

127	1	8	07:35:00	07:35:00		Podgórze SKA
127	1	8	07:52:00	07:52:00		Bagry

127	1	9	07:56:00	07:56:00		Bagry
127	1	9	08:14:00	08:14:00		Podgórze SKA

127	1	10	08:30:00	08:30:00		Podgórze SKA
127	1	10	08:47:00	08:47:00		Bagry

127	1	11	08:51:00	08:51:00		Bagry
127	1	11	09:09:00	09:09:00		Podgórze SKA

127	1	12	09:35:00	09:35:00		Podgórze SKA
127	1	12	09:52:00	09:52:00		Bagry

127	1	13	09:54:00	09:54:00		Bagry
127	1	13	10:09:00	10:09:00		Podgórze SKA

127	1	14	10:25:00	10:25:00		Podgórze SKA
127	1	14	10:42:00	10:42:00		Bagry

127	1	15	10:44:00	10:44:00		Bagry
127	1	15	10:59:00	10:59:00		Podgórze SKA

127	1	16	11:15:00	11:15:00		Podgórze SKA
127	1	16	11:32:00	11:32:00		Bagry

127	1	17	11:34:00	11:34:00		Bagry
127	1	17	11:49:00	11:49:00		Podgórze SKA

127	1	18	12:20:00	12:20:00		Podgórze SKA
127	1	18	12:37:00	12:37:00		Bagry

127	1	19	12:41:00	12:41:00		Bagry
127	1	19	12:56:00	12:56:00		Podgórze SKA

127	1	20	13:15:00	13:15:00		Podgórze SKA
127	1	20	13:32:00	13:32:00		Bagry

127	1	21	13:36:00	13:36:00		Bagry
127	1	21	13:51:00	13:51:00		Podgórze SKA

127	1	22	14:10:00	14:10:00		Podgórze SKA
127	1	22	14:27:00	14:27:00		Bagry

127	1	23	14:31:00	14:31:00		Bagry
127	1	23	14:49:00	14:49:00		Podgórze SKA

127	1	24	15:05:00	15:05:00		Podgórze SKA
127	1	24	15:22:00	15:22:00		Bagry

127	1	25	15:26:00	15:26:00		Bagry
127	1	25	15:44:00	15:44:00		Podgórze SKA

127	1	26	16:00:00	16:00:00		Podgórze SKA
127	1	26	16:17:00	16:17:00		Bagry

127	1	27	16:21:00	16:21:00		Bagry
127	1	27	16:39:00	16:39:00		Podgórze SKA

127	1	28	17:05:00	17:05:00		Podgórze SKA
127	1	28	17:22:00	17:22:00		Bagry

127	1	29	17:26:00	17:26:00		Bagry
127	1	29	17:44:00	17:44:00		Podgórze SKA

127	1	30	17:55:00	17:55:00		Podgórze SKA
127	1	30	18:12:00	18:12:00		Bagry

127	1	31	18:16:00	18:16:00		Bagry
127	1	31	18:31:00	18:31:00		Podgórze SKA

127	1	32	18:46:00	18:46:00		Podgórze SKA
127	1	32	19:03:00	19:03:00		Bagry

127	1	33	19:06:00	19:06:00		Bagry
127	1	33	19:21:00	19:21:00		Podgórze SKA

127	1	34	19:36:00	19:36:00		Podgórze SKA
127	1	34	19:53:00	19:53:00		Bagry

127	1	35	19:56:00	19:56:00		Bagry
127	1	35	20:11:00	20:11:00		Podgórze SKA
