[13] Langiewicza / Wita Stwosza 04 - Lwowska szpital pętla 02 
route_id	service_id	trip_id	arrival_time	departure_time	stop_headsign	stop_name
----------------------------------------------------------------------
1872	1	213667	08:00:00	08:00:00		Langiewicza / Wita Stwosza 04
1872	1	213667	08:01:00	08:01:00		Witosa / Langiewicza 02 nż
1872	1	213667	08:04:00	08:04:00		Panoramiczna 02 nż
1872	1	213667	08:05:00	08:05:00		Plenerowa 02 nż
1872	1	213667	08:06:00	08:06:00		Strzelnicza 02 nż
1872	1	213667	08:07:00	08:07:00		Wyspiańskiego / Strzelnicza 03 nż
1872	1	213667	08:08:00	08:08:00		Kotuli / Solarza 03 nż
1872	1	213667	08:09:00	08:09:00		Kotuli / Zbyszewskiego 01 nż
1872	1	213667	08:11:00	08:11:00		Ofiar Katynia park 03
1872	1	213667	08:12:00	08:12:00		Ofiar Katynia kładka 01
1872	1	213667	08:13:00	08:13:00		Wyzwolenia / Ofiar Katynia 09
1872	1	213667	08:14:00	08:14:00		Wyzwolenia kościół 07
1872	1	213667	08:15:00	08:15:00		Wyzwolenia / Okulickiego 05 nż
1872	1	213667	08:16:00	08:16:00		Wyzwolenia / Ujejskiego 03 nż
1872	1	213667	08:17:00	08:17:00		Wyzwolenia / Warszawska 01 nż
1872	1	213667	08:18:00	08:18:00		Lubelska szpital 01
1872	1	213667	08:19:00	08:19:00		Marszałkowska 01
1872	1	213667	08:22:00	08:22:00		Piłsudskiego U. Wojewódzki 05
1872	1	213667	08:23:00	08:23:00		Pl. Wolności 03
1872	1	213667	08:25:00	08:25:00		Targowa 01
1872	1	213667	08:27:00	08:27:00		Szopena Filharmonia 02 nż
1872	1	213667	08:28:00	08:28:00		Kilara 01 nż
1872	1	213667	08:30:00	08:30:00		Hetmańska podzamcze 02 nż
1872	1	213667	08:31:00	08:31:00		Hetmańska przychodnia 04
1872	1	213667	08:32:00	08:32:00		Hetmańska ZS. Mech. 06
1872	1	213667	08:34:00	08:34:00		Powst. Warszawy stadion 06
1872	1	213667	08:36:00	08:36:00		Powst. Warszawy dom studenta 08
1872	1	213667	08:37:00	08:37:00		Powst. Warszawy / Graniczna 10
1872	1	213667	08:40:00	08:40:00		Rejtana / Armii Krajowej 12
1872	1	213667	08:41:00	08:41:00		Rejtana / Paderewskiego 10
1872	1	213667	08:42:00	08:42:00		Rejtana / Krzyżanowskiego 08
1872	1	213667	08:43:00	08:43:00		Niepodległości / Rejtana 02
1872	1	213667	08:44:00	08:44:00		Niepodległości dom dziecka 04 nż
1872	1	213667	08:45:00	08:45:00		Niepodległości działki 06 nż
1872	1	213667	08:47:00	08:47:00		Armii Krajowej szpital 10 nż
1872	1	213667	08:49:00	08:49:00		Lwowska szpital pętla 02
